ORDER_ID,CUSTOMER_ID,RESTAURANT_ID,COUPON_ID,ORDER_TIMESTAMP,DELIVERY_FEE,SUB_TOTAL_AMOUNT,DISCOUNT_AMOUNT,COMMISSION_REVENUE,PAYMENT_PROCESSING_FEE,TOTAL_AMOUNT,ORDER_RATING
O0008640,C04174,R0194,,2025-07-23,137.30,3239.16,0.00,1010.62,84.41,3376.46,1.98
O0008641,C01500,R0416,,2025-07-01,83.39,3399.48,0.00,941.66,87.07,3482.87,3.64
O0008642,C01740,R0460,,2025-09-04,136.95,846.54,0.00,240.42,24.59,983.49,3.52
O0008643,C09610,R0843,CP042,2025-02-01,137.14,1851.28,555.38,642.39,35.83,1433.04,4.92
O0008644,C02124,R0752,,2025-03-24,141.40,5239.71,0.00,1315.17,134.53,5381.11,2.71
O0008645,C01390,R0105,,2024-11-21,34.36,2902.51,0.00,780.78,73.42,2936.87,3.18
O0008646,C04594,R0743,CP001,2025-07-29,42.91,4388.40,219.42,882.07,105.30,4211.89,
O0008647,C04168,R0595,,2025-02-13,42.93,1689.60,0.00,434.23,43.31,1732.53,
O0008648,C06819,R0560,,2025-10-09,129.89,3766.77,0.00,1239.27,97.42,3896.66,
O0008649,C08591,R0588,,2024-11-12,68.44,5036.23,0.00,1218.77,127.62,5104.67,
O0008650,C07169,R0738,,2025-07-16,140.01,3791.81,0.00,1239.92,98.30,3931.82,3.39
O0008651,C02642,R0611,,2025-10-14,34.83,3288.52,0.00,920.79,83.08,3323.35,1.54
O0008652,C02632,R0454,,2025-10-04,143.54,1649.90,0.00,460.32,44.84,1793.44,2.51
O0008653,C01325,R0628,,2025-03-20,73.15,2386.61,0.00,737.46,61.49,2459.76,
O0008654,C06892,R0462,,2025-08-21,63.11,2318.50,0.00,637.59,59.54,2381.61,4.73
O0008655,C01844,R0866,,2025-04-01,51.15,4190.02,0.00,951.13,106.03,4241.17,4.64
O0008656,C09414,R0931,,2025-03-28,101.09,1431.49,0.00,323.52,38.31,1532.58,1.17
O0008657,C07552,R0723,,2025-08-10,135.49,2616.19,0.00,604.34,68.79,2751.68,
O0008658,C07032,R0761,,2025-06-29,121.79,4509.04,0.00,1456.42,115.77,4630.83,4.59
O0008659,C02163,R0497,,2025-03-09,57.71,624.14,0.00,205.97,17.05,681.85,3.48
O0008660,C02015,R0571,,2025-07-25,123.84,1833.25,0.00,375.82,48.93,1957.09,
O0008661,C00598,R0406,,2025-04-27,41.10,2080.20,0.00,574.14,53.03,2121.30,
O0008662,C00964,R0236,,2025-06-10,49.71,212.29,0.00,65.17,6.55,262.00,3.49
O0008663,C00332,R0310,,2024-11-15,135.36,1834.89,0.00,526.61,49.26,1970.25,
O0008664,C06776,R0960,,2024-11-12,97.02,910.66,0.00,275.02,25.19,1007.68,3.95
O0008665,C05460,R0383,,2025-07-20,65.79,5658.58,0.00,1459.91,143.11,5724.37,4.06
O0008666,C06140,R0439,,2024-12-19,147.37,5603.78,0.00,1462.59,143.78,5751.15,2.40
O0008667,C06411,R0571,,2025-01-05,85.28,3055.01,0.00,626.28,78.51,3140.29,
O0008668,C07476,R0242,CP009,2025-02-17,130.88,2191.41,438.28,462.39,47.10,1884.01,1.79
O0008669,C09930,R0270,,2025-10-16,84.93,1608.17,0.00,426.17,42.33,1693.10,2.34
O0008670,C01044,R0740,CP076,2025-05-30,140.65,479.00,239.50,159.99,9.50,380.15,4.38
O0008671,C09652,R0541,CP071,2025-01-08,146.86,3611.21,1083.36,1180.87,66.87,2674.71,3.91
O0008672,C07891,R0136,,2025-08-30,64.47,4157.12,0.00,897.94,105.54,4221.59,
O0008673,C06465,R0379,CP096,2025-08-17,98.03,4148.30,2074.15,900.18,54.30,2172.18,
O0008674,C05022,R0869,,2025-03-14,61.28,1250.24,0.00,283.80,32.79,1311.52,3.20
O0008675,C06656,R0542,,2025-09-28,46.21,644.53,0.00,204.96,17.27,690.74,4.35
O0008676,C04499,R0320,,2025-03-26,112.82,700.36,0.00,151.98,20.33,813.18,2.21
O0008677,C01929,R0459,,2025-02-13,67.74,624.57,0.00,150.52,17.31,692.31,1.82
O0008678,C05614,R0389,,2025-02-06,112.55,602.28,0.00,196.34,17.87,714.83,3.62
O0008679,C09892,R0947,,2025-01-10,68.94,4324.26,0.00,1089.71,109.83,4393.20,1.96
O0008680,C07357,R0309,,2025-10-29,91.83,3678.75,0.00,978.55,94.26,3770.58,
O0008681,C07895,R0875,,2025-05-23,140.23,3251.99,0.00,891.05,84.81,3392.22,4.62
O0008682,C08308,R0954,,2025-04-02,135.39,3698.78,0.00,1139.22,95.85,3834.17,1.52
O0008683,C01798,R0020,,2025-04-28,104.44,4632.07,0.00,1250.66,118.41,4736.51,2.54
O0008684,C08208,R0338,,2025-06-19,71.28,2980.13,0.00,733.11,76.29,3051.41,1.38
O0008685,C05656,R0937,,2025-04-03,51.30,2334.46,0.00,662.99,59.64,2385.76,4.64
O0008686,C01832,R0414,,2025-01-16,46.70,187.07,0.00,62.29,5.84,233.77,3.79
O0008687,C07497,R0796,,2024-12-25,100.47,4064.40,0.00,821.01,104.12,4164.87,4.72
O0008688,C07308,R0412,CP066,2025-03-18,33.95,2177.10,544.28,600.88,41.67,1666.77,3.22
O0008689,C02015,R0330,,2025-09-17,100.47,3040.79,0.00,988.26,78.53,3141.26,
O0008690,C03204,R0679,,2025-09-13,107.63,4805.98,0.00,1388.93,122.84,4913.61,3.19
O0008691,C08869,R0759,CP018,2025-06-26,73.60,4785.52,957.10,1258.59,97.55,3902.02,3.16
O0008692,C09742,R0894,,2025-02-23,68.59,2746.90,0.00,931.20,70.39,2815.49,1.55
O0008693,C03742,R0572,,2025-01-12,44.15,2112.33,0.00,485.84,53.91,2156.48,
O0008694,C06077,R0145,,2025-07-06,117.81,2345.40,0.00,790.40,61.58,2463.21,2.11
O0008695,C00428,R0534,,2025-02-04,84.43,5181.33,0.00,1461.14,131.64,5265.76,
O0008696,C01551,R0332,,2025-07-05,129.50,1889.40,0.00,387.33,50.47,2018.90,2.47
O0008697,C04981,R0612,,2024-12-22,90.25,5197.95,0.00,1367.06,132.21,5288.20,1.23
O0008698,C00712,R0799,,2025-07-24,79.50,4011.98,0.00,1003.00,102.29,4091.48,
O0008699,C06955,R0345,,2025-05-26,78.02,1674.88,0.00,343.35,43.82,1752.90,
O0008700,C00552,R0906,,2025-08-15,129.92,3464.64,0.00,1084.43,89.86,3594.56,2.26
O0008701,C06361,R0936,,2025-06-12,127.19,3621.14,0.00,1173.25,93.71,3748.33,
O0008702,C00235,R0070,,2025-09-25,71.48,4647.41,0.00,1287.33,117.97,4718.89,2.72
O0008703,C06952,R0850,,2025-02-13,35.74,3596.31,0.00,949.43,90.80,3632.05,3.41
O0008704,C05143,R0819,CP016,2025-09-03,134.67,4125.40,412.54,1262.37,96.19,3847.53,1.03
O0008705,C01711,R0140,,2025-04-01,100.82,1203.80,0.00,337.06,32.62,1304.62,1.88
O0008706,C00255,R0374,,2025-09-19,63.18,2798.87,0.00,948.82,71.55,2862.05,4.88
O0008707,C03608,R0478,CP035,2025-10-03,121.93,2232.36,223.24,508.98,53.28,2131.05,2.19
O0008708,C04962,R0210,,2025-01-26,135.42,4851.49,0.00,1067.33,124.67,4986.91,2.87
O0008709,C06128,R0249,,2025-10-03,122.86,3471.52,0.00,1017.16,89.86,3594.38,4.86
O0008710,C08072,R0793,,2025-01-15,131.57,2649.54,0.00,898.19,69.53,2781.11,3.17
O0008711,C03932,R0775,CP016,2025-06-01,43.97,4240.02,424.00,1187.21,96.50,3859.99,3.70
O0008712,C06400,R0149,,2025-10-17,96.33,493.59,0.00,107.60,14.75,589.92,3.98
O0008713,C00636,R0679,,2025-10-25,144.65,4948.51,0.00,1430.12,127.33,5093.16,1.80
O0008714,C08421,R0824,,2025-06-11,52.63,3073.12,0.00,759.06,78.14,3125.75,2.79
O0008715,C07880,R0006,CP034,2025-10-29,83.39,226.41,113.20,61.13,4.92,196.60,1.91
O0008716,C09065,R0798,,2024-12-11,36.72,3451.89,0.00,749.06,87.22,3488.61,2.81
O0008717,C05269,R0747,,2025-03-13,88.84,2510.85,0.00,828.58,64.99,2599.69,3.44
O0008718,C02912,R0500,,2025-04-07,61.84,3813.27,0.00,1197.37,96.88,3875.11,1.41
O0008719,C08267,R0778,,2025-01-03,83.95,4140.19,0.00,1320.72,105.60,4224.14,
O0008720,C09641,R0137,CP033,2025-02-10,148.70,3598.86,179.94,957.30,89.19,3567.62,3.02
O0008721,C02714,R0325,,2024-12-01,82.17,1240.18,0.00,274.08,33.06,1322.35,3.38
O0008722,C09627,R0778,,2025-07-24,87.19,2200.77,0.00,702.05,57.20,2287.96,4.71
O0008723,C04096,R0063,,2025-07-23,109.85,1778.79,0.00,549.65,47.22,1888.64,3.14
O0008724,C07359,R0279,,2025-10-22,81.15,467.46,0.00,140.71,13.72,548.61,3.81
O0008725,C08514,R0078,,2025-03-08,71.29,4509.36,0.00,1068.72,114.52,4580.65,
O0008726,C05233,R0953,CP032,2025-01-12,74.35,4044.42,808.88,1209.28,82.75,3309.89,3.40
O0008727,C06109,R0756,,2025-05-27,73.86,6086.88,0.00,1606.94,154.02,6160.74,1.75
O0008728,C08708,R0938,CP094,2025-08-23,54.04,481.50,48.15,113.15,12.18,487.39,2.68
O0008729,C01185,R0567,,2025-03-12,102.56,3051.06,0.00,701.74,78.84,3153.62,3.17
O0008730,C05868,R0658,,2025-08-08,99.25,907.54,0.00,274.08,25.17,1006.79,4.39
O0008731,C01637,R0860,,2025-10-29,94.65,1939.71,0.00,512.08,50.86,2034.36,1.89
O0008732,C09795,R0283,CP039,2025-05-07,68.41,5362.20,536.22,1099.25,122.36,4894.39,2.79
O0008733,C07293,R0368,,2025-01-09,99.69,590.99,0.00,168.43,17.27,690.68,1.77
O0008734,C08788,R0462,,2025-10-21,84.50,1339.29,0.00,368.30,35.59,1423.79,3.90
O0008735,C05943,R0748,,2025-03-14,36.79,1305.61,0.00,366.88,33.56,1342.40,2.03
O0008736,C06258,R0792,,2025-04-01,33.45,428.38,0.00,100.67,11.55,461.83,4.11
O0008737,C04748,R0104,,2025-01-05,88.06,5206.22,0.00,1160.99,132.36,5294.28,4.00
O0008738,C03571,R0228,,2025-06-12,70.96,3219.16,0.00,936.78,82.25,3290.12,3.39
O0008739,C01313,R0657,,2025-01-06,46.29,3863.20,0.00,1070.11,97.74,3909.49,
O0008740,C07817,R0872,,2025-04-06,111.71,2395.05,0.00,553.26,62.67,2506.76,
O0008741,C05204,R0757,,2025-06-17,102.97,757.82,0.00,219.77,21.52,860.79,1.43
O0008742,C00998,R0751,,2025-01-26,111.58,743.20,0.00,188.77,21.37,854.78,1.33
O0008743,C00508,R0754,,2025-10-04,94.84,1285.14,0.00,426.67,34.50,1379.98,1.73
O0008744,C04284,R0820,,2025-07-28,108.65,2701.16,0.00,610.46,70.25,2809.81,2.94
O0008745,C01907,R0107,,2025-01-26,59.30,3594.52,0.00,866.28,91.35,3653.82,3.31
O0008746,C03822,R0460,,2025-03-14,127.04,1899.66,0.00,539.50,50.67,2026.70,
O0008747,C02139,R0470,,2025-05-25,114.10,4149.25,0.00,1277.97,106.58,4263.35,2.98
O0008748,C09229,R0830,,2025-06-25,62.87,5828.29,0.00,1352.16,147.28,5891.16,1.01
O0008749,C00186,R0896,,2025-08-31,122.87,4923.79,0.00,1723.33,126.17,5046.66,
O0008750,C03119,R0499,,2025-07-25,87.46,1274.04,0.00,295.58,34.04,1361.50,4.41
O0008751,C00859,R0552,CP077,2025-03-24,129.07,1786.97,268.05,359.18,41.20,1647.99,1.16
O0008752,C03300,R0864,,2024-12-10,64.79,3626.20,0.00,743.37,92.27,3690.99,2.50
O0008753,C02562,R0338,,2025-01-26,81.94,2018.13,0.00,496.46,52.50,2100.07,2.19
O0008754,C09881,R0106,,2025-10-01,91.37,3896.30,0.00,1106.55,99.69,3987.67,4.27
O0008755,C00081,R0191,,2025-05-15,122.18,3853.10,0.00,905.48,99.38,3975.28,4.76
O0008756,C04374,R0280,,2024-12-12,95.44,1587.75,0.00,430.28,42.08,1683.19,1.96
O0008757,C03149,R0009,,2025-06-06,140.72,1142.22,0.00,382.64,32.07,1282.94,3.36
O0008758,C04181,R0883,,2025-08-03,53.84,3923.09,0.00,1314.24,99.42,3976.93,3.78
O0008759,C05452,R0056,,2025-04-01,32.56,2231.58,0.00,502.11,56.60,2264.14,1.59
O0008760,C04902,R0572,,2025-03-24,124.30,4603.39,0.00,1058.78,118.19,4727.69,4.52
O0008761,C00684,R0395,,2025-03-23,93.17,2989.94,0.00,612.94,77.08,3083.11,1.18
O0008762,C08977,R0873,,2024-11-10,49.09,2789.15,0.00,917.63,70.96,2838.24,
O0008763,C08308,R0556,,2025-07-09,125.99,2846.27,0.00,603.41,74.31,2972.26,4.69
O0008764,C06381,R0804,CP050,2025-05-10,76.42,3409.80,852.45,1002.48,65.84,2633.77,
O0008765,C02763,R0146,,2025-05-21,36.07,2255.45,0.00,455.60,57.29,2291.52,4.03
O0008766,C05464,R0716,,2025-02-11,114.04,4177.51,0.00,1069.44,107.29,4291.55,2.31
O0008767,C02955,R0296,,2025-03-31,53.99,1363.41,0.00,346.31,35.44,1417.40,3.48
O0008768,C05060,R0103,,2025-09-27,147.46,632.72,0.00,149.95,19.50,780.18,2.07
O0008769,C03581,R0151,,2025-06-05,130.59,2488.05,0.00,664.31,65.47,2618.64,4.98
O0008770,C01896,R0635,,2025-03-06,95.03,1935.34,0.00,474.16,50.76,2030.37,3.88
O0008771,C04079,R0841,,2024-11-07,88.74,746.22,0.00,229.84,20.87,834.96,1.21
O0008772,C03507,R0365,,2025-06-25,117.32,1391.98,0.00,371.66,37.73,1509.30,1.90
O0008773,C01443,R0730,,2025-03-05,120.93,1761.91,0.00,385.86,47.07,1882.84,2.36
O0008774,C00729,R0478,CP074,2025-08-21,44.31,1269.72,380.92,289.50,23.33,933.11,1.50
O0008775,C05480,R0554,CP043,2025-05-09,61.97,1176.14,352.84,316.38,22.13,885.27,
O0008776,C08530,R0767,CP014,2025-08-28,41.90,274.74,41.21,85.44,6.89,275.43,4.82
O0008777,C02989,R0024,,2025-07-23,94.38,6062.07,0.00,1612.51,153.91,6156.45,1.20
O0008778,C03495,R0711,,2025-02-20,137.91,1298.02,0.00,427.05,35.90,1435.93,4.49
O0008779,C01034,R0884,,2025-09-17,113.55,4119.28,0.00,844.45,105.82,4232.83,3.28
O0008780,C07664,R0861,,2025-02-10,52.75,1559.94,0.00,358.79,40.32,1612.69,2.58
O0008781,C07044,R0869,CP047,2025-01-27,119.79,4224.14,633.62,958.88,92.76,3710.31,3.40
O0008782,C06165,R0344,,2024-11-03,59.92,5593.05,0.00,1677.91,141.32,5652.97,
O0008783,C09054,R0785,,2025-01-15,122.65,2107.94,0.00,693.51,55.76,2230.59,2.52
O0008784,C07081,R0477,,2025-02-28,130.28,3143.18,0.00,861.23,81.84,3273.46,1.05
O0008785,C03687,R0375,,2025-07-02,73.96,1049.02,0.00,226.59,28.07,1122.98,4.84
O0008786,C01138,R0296,,2025-07-01,127.68,2707.89,0.00,687.80,70.89,2835.57,4.94
O0008787,C08615,R0728,,2024-12-17,67.76,3397.03,0.00,805.10,86.62,3464.79,3.25
O0008788,C02778,R0443,,2025-10-07,71.77,758.29,0.00,187.30,20.75,830.06,
O0008789,C00496,R0986,,2025-07-21,95.09,5460.25,0.00,1856.49,138.88,5555.34,3.23
O0008790,C09503,R0793,,2025-10-14,43.05,2712.66,0.00,919.59,68.89,2755.71,4.83
O0008791,C00621,R0787,,2025-05-18,144.34,3139.34,0.00,1032.84,82.09,3283.68,
O0008792,C06008,R0583,,2025-09-17,35.87,1840.83,0.00,491.50,46.92,1876.70,1.52
O0008793,C02541,R0231,CP099,2025-06-13,93.09,1268.60,317.15,319.69,26.11,1044.54,2.67
O0008794,C03784,R0027,,2024-11-29,140.12,790.39,0.00,248.18,23.26,930.51,2.32
O0008795,C07896,R0845,,2025-10-26,91.29,3050.13,0.00,677.13,78.54,3141.42,2.66
O0008796,C01312,R0324,,2025-09-20,95.02,2479.14,0.00,865.22,64.35,2574.16,3.45
O0008797,C00268,R0342,,2024-12-14,143.53,1651.12,0.00,374.80,44.87,1794.65,3.73
O0008798,C03364,R0389,,2025-10-21,128.73,998.51,0.00,325.51,28.18,1127.24,2.26
O0008799,C03960,R0866,,2025-05-06,134.50,1996.79,0.00,453.27,53.28,2131.29,
O0008800,C00508,R0637,CP061,2025-06-21,56.54,3545.96,354.60,1060.24,81.20,3247.90,
O0008801,C02102,R0137,,2025-05-08,113.09,6585.03,0.00,1751.62,167.45,6698.12,4.89
O0008802,C08758,R0804,,2025-01-04,57.71,763.70,0.00,224.53,20.54,821.41,
O0008803,C04458,R0965,CP042,2024-11-19,138.31,1875.31,562.59,472.58,36.28,1451.03,
O0008804,C02510,R0230,,2025-01-17,111.44,4054.23,0.00,1301.41,104.14,4165.67,3.68
O0008805,C00438,R0731,,2025-05-22,42.26,3198.52,0.00,1007.53,81.02,3240.78,1.89
O0008806,C02819,R0291,,2025-09-20,68.43,2803.69,0.00,956.06,71.80,2872.12,
O0008807,C05529,R0345,,2025-08-01,94.82,2172.41,0.00,445.34,56.68,2267.23,
O0008808,C09524,R0226,,2025-03-10,82.41,2986.84,0.00,931.89,76.73,3069.25,3.20
O0008809,C04494,R0151,,2025-06-15,49.07,2558.16,0.00,683.03,65.18,2607.23,1.74
O0008810,C03504,R0039,,2025-01-31,127.35,5542.52,0.00,1651.67,141.75,5669.87,1.79
O0008811,C08691,R0508,CP030,2025-02-13,67.90,557.52,111.50,142.17,12.85,513.92,3.90
O0008812,C03428,R0292,,2025-09-05,86.62,1230.10,0.00,372.72,32.92,1316.72,4.21
O0008813,C05494,R0704,,2024-11-15,51.47,2752.31,0.00,955.05,70.09,2803.78,
O0008814,C09788,R0599,CP063,2024-12-04,115.90,1790.16,179.02,463.65,43.18,1727.04,3.05
O0008815,C07105,R0105,,2025-09-22,106.65,2380.42,0.00,640.33,62.18,2487.07,2.85
O0008816,C06538,R0210,,2025-03-22,77.66,1316.41,0.00,289.61,34.85,1394.07,
O0008817,C04257,R0762,,2025-01-21,91.00,2002.70,0.00,624.84,52.34,2093.70,4.54
O0008818,C05456,R0611,,2025-04-03,70.71,1381.50,0.00,386.82,36.31,1452.21,
O0008819,C08493,R0683,,2025-02-28,53.03,710.37,0.00,168.36,19.09,763.40,1.01
O0008820,C04830,R0516,CP036,2024-12-05,42.77,4210.17,842.03,1039.91,85.27,3410.91,2.41
O0008821,C06352,R0632,,2025-03-07,109.78,3963.13,0.00,875.85,101.82,4072.91,
O0008822,C08842,R0274,,2025-02-23,68.28,2153.88,0.00,508.32,55.55,2222.16,3.20
O0008823,C00121,R0326,,2025-04-26,42.76,2773.12,0.00,804.20,70.40,2815.88,3.36
O0008824,C05456,R0319,CP032,2024-12-12,36.61,3648.22,729.64,919.35,73.88,2955.19,4.54
O0008825,C01572,R0229,,2025-03-07,137.19,4253.15,0.00,986.73,109.76,4390.34,2.28
O0008826,C09897,R0304,CP018,2025-09-18,49.10,2469.56,493.91,849.53,50.62,2024.75,1.54
O0008827,C05310,R0623,CP037,2025-03-08,87.97,967.27,241.82,266.00,20.34,813.42,3.59
O0008828,C04637,R0286,,2025-01-18,105.73,1284.68,0.00,375.13,34.76,1390.41,4.28
O0008829,C01830,R0100,,2024-12-12,122.17,1980.36,0.00,471.33,52.56,2102.53,2.76
O0008830,C02687,R0242,CP025,2025-01-24,85.65,191.83,0.00,40.48,6.94,277.48,4.94
O0008831,C08422,R0759,,2025-08-11,83.67,4941.35,0.00,1299.58,125.63,5025.02,3.00
O0008832,C05107,R0580,,2025-01-07,100.21,1994.70,0.00,398.94,52.37,2094.91,1.95
O0008833,C06069,R0651,,2025-03-23,41.18,3328.32,0.00,685.63,84.24,3369.50,1.66
O0008834,C04443,R0686,,2025-06-29,40.98,2402.01,0.00,679.77,61.07,2442.99,1.14
O0008835,C08388,R0692,,2025-10-11,48.92,4823.85,0.00,1225.26,121.82,4872.77,
O0008836,C05608,R0308,,2025-01-23,143.26,2688.77,0.00,900.74,70.80,2832.03,
O0008837,C01920,R0540,,2025-09-14,76.81,1416.93,0.00,293.30,37.34,1493.74,3.21
O0008838,C03133,R0213,,2025-04-12,130.94,1400.96,0.00,487.53,38.30,1531.90,3.90
O0008839,C01939,R0407,,2025-05-04,127.01,3899.46,0.00,1115.25,100.66,4026.47,
O0008840,C03854,R0353,CP074,2025-08-10,107.85,1113.18,333.95,294.99,22.18,887.08,4.04
O0008841,C02739,R0188,,2025-09-25,62.95,1812.13,0.00,545.45,46.88,1875.08,1.24
O0008842,C06598,R0095,,2025-05-23,106.98,4330.67,0.00,1078.34,110.94,4437.65,3.43
O0008843,C07154,R0580,,2024-12-08,36.73,4031.12,0.00,806.22,101.70,4067.85,2.94
O0008844,C00671,R0599,,2025-02-01,119.04,1619.07,0.00,419.34,43.45,1738.11,2.73
O0008845,C02570,R0349,CP093,2025-09-07,92.52,4162.59,1248.78,1073.95,75.16,3006.33,2.79
O0008846,C00529,R0064,,2025-04-15,126.47,2984.61,0.00,838.68,77.78,3111.08,2.86
O0008847,C07520,R0067,,2025-04-23,65.34,2054.59,0.00,517.76,53.00,2119.93,1.33
O0008848,C04781,R0677,,2025-09-27,65.97,4024.23,0.00,1086.54,102.25,4090.20,3.14
O0008849,C01030,R0080,,2025-03-04,36.42,4036.81,0.00,1045.53,101.83,4073.23,4.24
O0008850,C00787,R0950,,2024-11-18,139.79,1998.60,0.00,641.55,53.46,2138.39,1.82
O0008851,C03063,R0324,,2024-11-07,56.57,564.13,0.00,196.88,15.52,620.70,1.65
O0008852,C09050,R0809,,2025-06-30,101.44,4648.43,0.00,1106.33,118.75,4749.87,1.85
O0008853,C04116,R0678,,2025-02-12,38.85,1594.44,0.00,398.61,40.83,1633.29,3.77
O0008854,C06684,R0413,,2025-09-25,82.46,3379.81,0.00,1047.74,86.56,3462.27,1.99
O0008855,C00436,R0789,,2024-12-29,48.62,306.02,0.00,80.79,8.87,354.64,1.16
O0008856,C05238,R0834,CP018,2025-07-29,59.93,5772.84,1154.57,1414.35,116.96,4678.20,4.32
O0008857,C01123,R0929,,2025-10-02,103.68,3969.16,0.00,1000.23,101.82,4072.84,2.17
O0008858,C06667,R0543,,2025-07-08,84.04,3703.18,0.00,840.62,94.68,3787.22,4.96
O0008859,C08912,R0335,,2025-09-08,99.58,1212.12,0.00,356.36,32.79,1311.70,
O0008860,C05951,R0828,,2024-12-13,44.12,1652.39,0.00,386.66,42.41,1696.51,3.40
O0008861,C00344,R0654,,2025-02-19,37.04,1947.42,0.00,562.80,49.61,1984.46,3.27
O0008862,C04970,R0182,,2025-08-26,93.35,1614.90,0.00,513.54,42.71,1708.25,3.92
O0008863,C07279,R0819,CP001,2025-09-04,78.17,6261.61,313.08,1916.05,150.67,6026.70,
O0008864,C09999,R0602,,2024-12-04,68.68,1347.75,0.00,320.76,35.41,1416.43,4.85
O0008865,C07123,R0636,,2024-11-14,38.64,731.85,0.00,215.90,19.26,770.49,
O0008866,C02172,R0097,,2025-08-29,71.50,2745.74,0.00,631.52,70.43,2817.24,3.24
O0008867,C07749,R0638,CP074,2025-03-18,63.91,3206.08,961.82,718.16,57.70,2308.17,4.11
O0008868,C01468,R0338,,2025-01-08,90.05,945.74,0.00,232.65,25.89,1035.79,4.55
O0008869,C01366,R0971,,2025-04-27,93.46,4856.78,0.00,1117.06,123.76,4950.24,2.83
O0008870,C09649,R0279,,2025-03-29,79.04,3563.90,0.00,1072.73,91.07,3642.94,
O0008871,C00591,R0831,,2025-06-28,137.61,1597.37,0.00,431.29,43.37,1734.98,
O0008872,C07994,R0500,,2025-05-25,114.35,1004.93,0.00,315.55,27.98,1119.28,4.19
O0008873,C04435,R0451,,2024-12-18,138.22,3660.59,0.00,896.84,94.97,3798.81,2.10
O0008874,C00949,R0731,,2025-07-29,146.17,1921.58,0.00,605.30,51.69,2067.75,
O0008875,C04605,R0828,,2025-06-18,83.97,1081.98,0.00,253.18,29.15,1165.95,4.85
O0008876,C09735,R0355,,2025-05-23,97.84,3665.10,0.00,773.34,94.07,3762.94,2.61
O0008877,C07735,R0971,,2025-05-03,46.52,1824.62,0.00,419.66,46.78,1871.14,
O0008878,C06578,R0119,CP009,2025-06-07,95.45,803.85,160.77,258.84,18.46,738.53,
O0008879,C04483,R0518,,2024-11-24,33.99,4706.22,0.00,1265.97,118.51,4740.21,
O0008880,C01238,R0493,,2025-06-23,88.00,4133.43,0.00,1264.83,105.54,4221.43,1.27
O0008881,C02572,R0436,,2025-08-12,76.79,544.35,0.00,136.09,15.53,621.14,4.58
O0008882,C09295,R0467,,2025-09-21,110.73,4153.22,0.00,1449.47,106.60,4263.95,2.56
O0008883,C01202,R0451,CP071,2024-12-22,101.27,1706.38,511.91,418.06,32.39,1295.74,3.59
O0008884,C04621,R0066,,2025-08-22,76.42,7909.30,0.00,2064.33,199.64,7985.72,2.17
O0008885,C01070,R0382,,2025-05-05,120.09,3885.05,0.00,1122.78,100.13,4005.14,3.89
O0008886,C05166,R0692,,2024-11-03,52.06,2647.01,0.00,672.34,67.48,2699.07,4.38
O0008887,C00644,R0712,,2025-02-14,96.20,3482.59,0.00,1013.43,89.47,3578.79,1.26
O0008888,C08507,R0907,,2025-03-21,111.05,1961.82,0.00,408.06,51.82,2072.87,3.00
O0008889,C00725,R0549,,2024-12-21,117.12,3040.40,0.00,869.55,78.94,3157.52,2.69
O0008890,C06021,R0096,CP014,2025-01-31,98.33,2933.24,439.99,765.58,64.79,2591.58,4.55
O0008891,C03273,R0216,,2025-09-25,76.40,2038.47,0.00,684.93,52.87,2114.87,2.46
O0008892,C01537,R0488,CP086,2025-05-19,104.42,2136.28,427.26,662.25,45.34,1813.44,4.56
O0008893,C08608,R0616,,2025-05-24,138.63,5590.35,0.00,1895.13,143.22,5728.98,3.02
O0008894,C06534,R0445,,2025-06-05,148.02,2466.40,0.00,658.53,65.36,2614.42,3.92
O0008895,C01668,R0943,,2025-09-29,133.50,1281.97,0.00,326.90,35.39,1415.47,4.12
O0008896,C02644,R0746,,2025-08-25,132.89,4945.69,0.00,1305.66,126.96,5078.58,2.16
O0008897,C03267,R0398,,2025-03-16,34.81,3291.08,0.00,1125.55,83.15,3325.89,2.57
O0008898,C07115,R0385,CP016,2025-04-06,112.42,2686.61,268.66,660.91,63.26,2530.37,1.06
O0008899,C06687,R0004,,2025-01-03,122.84,3280.46,0.00,777.47,85.08,3403.30,
O0008900,C03057,R0623,,2025-10-12,46.98,3415.73,0.00,939.33,86.57,3462.71,
O0008901,C08357,R0048,,2024-12-24,114.68,5550.08,0.00,1859.28,141.62,5664.76,2.78
O0008902,C07165,R0109,,2025-10-30,74.04,1463.68,0.00,323.47,38.44,1537.72,
O0008903,C08976,R0122,,2025-03-09,100.82,2479.35,0.00,810.75,64.50,2580.17,1.77
O0008904,C04763,R0775,,2025-06-05,107.08,3225.65,0.00,903.18,83.32,3332.73,2.93
O0008905,C02065,R0411,,2025-09-11,30.63,1910.79,0.00,512.09,48.54,1941.42,2.19
O0008906,C03028,R0703,,2025-10-21,94.62,1546.94,0.00,374.36,41.04,1641.56,
O0008907,C04922,R0635,,2025-09-11,71.20,1967.91,0.00,482.14,50.98,2039.11,3.76
O0008908,C06245,R0291,,2025-08-29,43.10,3683.67,0.00,1256.13,93.17,3726.77,2.06
O0008909,C09218,R0861,,2025-04-16,39.31,1206.50,0.00,277.50,31.15,1245.81,2.60
O0008910,C06796,R0800,,2025-04-11,116.27,7933.39,0.00,2705.29,201.24,8049.66,4.79
O0008911,C09340,R0165,CP025,2024-11-23,71.97,988.09,49.40,325.08,25.27,1010.66,4.12
